source_id,source_ident,state,name,historical_name,municipality,latitude_deg,longitude_deg,elevation_ft,status,include,notes,source_url
0021963040,,FL,Everglades Jetport / Dade Collier Training & Transition Airport (TNT),,Everglades,25.86,-80.9,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_N.htm
8BE24825F0,,FL,Fannin Field / Panama City Bay County International Airport (KPFN),,Panama City,30.21,-85.68,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
593132039C,,FL,Felton's Field / Saufley Naval Outer Landing Field (NUN),,Bellview,30.47,-87.34,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
B51C88F7F7,,FL,Field 33615 / Site 8A Naval Outer Landing Field,,Cantonment,30.55,-87.37,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
C60F844BCE,,FL,Fleming's Island Naval Outer Landing Field,,Hibernia,30.08,-81.72,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSW.htm
4D911C8296,,FL,Florida Flying Gators Airport (3FD4),,Mineola,28.628,-81.803,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
6C14A73702,,FL,Flying Seminole Ranch Airport,,Chuluotta,28.65,-81.15,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
E654C80CB4,,FL,Foremost Naval Outer Landing Field,,Penny Farms,30.016,-81.802,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSW.htm
8FAAE6030F,,FL,Forman NOLF / Ft. Lauderdale-Davie Airport / Davie NOLF,,Davie,26.08,-80.24,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtLauderdale.htm
2006992C61,,FL,Fountain Naval Outlying Landing Field,,Pensacola,30.55,-87.33,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
D9FFD274AF,,FL,Francis Naval Outer Landing Field,,Elwood,29.98,-81.45,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSE.htm
B3CEA0AE67,,FL,Freeport Airfield,,Freeport,30.48,-86.19,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Eglin.htm
DF34738DF6,,FL,Ft. Myers City Airport,,Ft. Myers,26.6313,-81.854,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
042B4F54A3,,FL,Ft. Pierce Airport,,Ft. Pierce,27.408,-80.321,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtLauderdale.htm
B5D58179C2,,FL,German's Field Naval Outlying Landing Field,,Pensacola,30.48,-87.21,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_N.htm
AC664CBD69,,FL,Gonzalez Naval Outlying Landing Field,,Gonzalez,30.6,-87.27,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_N.htm
D06F9FC90D,,FL,Grand Central Airport / Ludwig Sky Harbor,,St. Petersburg,27.85,-82.61,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaS.htm
A453845F30,,FL,Haldeman-Elder Field,,Lakeland,28.021,-81.9,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaN.htm
9536CDFC5D,,FL,Hart NOLF / Hart Field,,Jacksonville,30.33,-81.76,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Jax_NW.htm
FBFB1B2A07,,FL,Haulover Canal Airfield,,Allenhurst,28.743,-80.761,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Daytona.htm
44FFB1FB65,,FL,Helm Naval Outlying Landing Field / Field 32713,,Pensacola,30.5,-87.39,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
B4D857890C,,FL,Hillsbororough Army Airfield / Henderson Airport / Henderson-Hillsborough International Airport,,Tampa,28.045,-82.42,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaN.htm
7BC1CF3456,,FL,Hoequist Airport,,Orlando,28.5,-81.41,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSW.htm
DA18AE2DE8,,FL,Holley Field / Naval Outer Landing Field 07623 / Holley Naval Outer Landing Field (NKI),,Navarre,30.427,-86.895,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_E.htm
6049AA4317,,FL,Holmes Airport / Holmes Beach Airfield,,Anna Maria Island,27.511,-82.714,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaS.htm
124E6F1357,,FL,Holopaw Airport,,Holopaw,28.138,-81.038,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSE.htm
C6A826667E,,FL,Homestead Municipal Airport,,Homestead,25.475,-80.465,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_S.htm
99D2526E73,,FL,Howey Airport,,Howey in the Hills,28.7,-81.77,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
01AC0B918C,,FL,Immokalee Intermediate Field,,Immokalee,26.37,-81.355,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
0D5430B3C6,,FL,Jacksonville Municipal Airport / Jacksonville Army Airfield / Imeson Field,,Jacksonville,30.42,-81.64,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Jax_NE.htm
BA3BA7A630,,FL,"Jasper Intermediate Field, NO-JX Airway",,Jasper,30.483,-82.927,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Jax_NW.htm
1E5181154D,,FL,K Field / Murphy Field / Pensacola Naval Outlying Landing Field #9 / Field 35015,,Pensacola,30.57,-87.31,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
0025148E79,,FL,Kendall Gliderport,,Miami,25.604,-80.585,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_S.htm
6F1065439A,,FL,Lake Buena Vista STOLport / Disney Airport (DWS),,Lake Buena Vista,28.4,-81.57,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSW.htm
53A16D60DB,,FL,Lake Byrd Citrus Packing Company / Cavalier Groves Airfield,,Micco,27.878,-80.528,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSE.htm
9650F8090C,,FL,Lake Jackson Airport / Tallahassee Commercial Airport (68J),,Tallahassee,30.55,-84.37,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
B8446B4CB6,,FL,Lakeland Municipal Airport / Lodwick Field,,Lakeland,28.078,-81.95,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaN.htm
EB440D66E6,,FL,Lehigh Acres Airpark (9X3),,Lehigh Acres,26.66,-81.61,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
1C903FB43D,,FL,Longcoy Airport,,Ocoee,28.575,-81.511,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSW.htm
4F47A01297,,FL,Lyons Naval Outlying Landing Field,,Cantonment,30.65,-87.34,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_N.htm
A447789A9A,,FL,MacArthur Field / Hollywood Airpark,,Hollywood,26,-80.15,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtLauderdale.htm
5BA6715C7B,,FL,Maguire Airport / Orlando West Airport (X30),,Gotha,28.53,-81.54,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSW.htm
568A66F39A,,FL,Malabar Naval Outer Landing Field,,Malabar,28.02,-80.68,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSE.htm
BC2AAD11A5,,FL,Marco Beach Airport (1st location),,Marco Island,25.929,-81.725,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
C244E8E729,,FL,Marco Beach Airport (2nd location),,Marco Island,25.945,-81.725,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
BEBBCBC5C3,,FL,Marianna Aux Army Airfield #2 / Malone Field / Stage Field,,Malone,30.99,-85.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
51AB076722,,FL,Marianna Auxiliary Army Airfield #1 / Ellis Field,,Ellis,30.91,-85.26,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
9FAD05FEF7,,FL,Marianna Auxiliary Army Airfield #3 / Bascom Field,,Bascom,30.97,-85.07,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
CFFAF1B278,,FL,Marianna Auxiliary Army Airfield #4 / Alliance Field,,Alliance,30.6,-85.11,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
BC77D3A0B1,,FL,Matecumbe Key Airport,,Lower Matecumbe Key,24.86,-80.73,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Keys.htm
9C206CEF4A,,FL,Miami Gliderport,,Miami,25.61,-80.476,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_S.htm
73EFDE37C9,,FL,Miami Municipal Airport / South Field #2 / Navy Municipal Field / Amelia Earhart Field,,Hialeah,25.88,-80.26,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_N.htm
F69DA91305,,FL,Middleburg Airport / Middleburg Naval Outer Landing Field,,Middleburg,30.11,-81.83,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSW.htm
4E95549123,,FL,Mile Branch Naval Outlying Landing Field / Skytel Airport / Mile Branch Airport,,Mile Branch,30.23,-81.803,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Jax_NW.htm
98E1D4626F,,FL,Mt. Plymouth Airport,,Mt. Plymouth,28.79,-81.53,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
9497E638D3,,FL,Myrtle Field / Carlstrom Auxiliary Army Airfield #3,,Arcadia,27.06,-81.78,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
2BAEBC3209,,FL,Naval Outer Landing Field 35013 / Site 6,,Ensley,30.537,-87.308,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
D14F48A1C9,,FL,Olive Naval Outlying Landing Field / Site 4A,,Olive,30.53,-87.25,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_N.htm
FE1F5B9A30,,FL,Opa-Locka West Airport,,Miami,25.95,-80.42,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_N.htm
55393BF42F,,FL,Open Sands Airfield,,Panama City Beach,30.21,-85.855,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
83BAEC8277,,FL,Osceola Naval Outer Landing Field,,Osceola,28.79,-81.08,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Daytona.htm
5F8DD8E939,,FL,Pan American Field / 36th Street Airport,,Miami,25.8,-80.28,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_C.htm
F93A35F7B4,,FL,Paxon Field / Williams Airport,,Jacksonville,30.347,-81.72,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Jax_NW.htm
B7DD8164B0,,FL,Peel Field / Eglin Air Force Aux #4,,Valparaiso,30.51,-86.59,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Eglin.htm
692CB420FE,,FL,Perdido River Ranch Airport,,Cantonment,30.576,-87.395,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
EBA8273276,,FL,Piccolo Field / Eglin Air Force Aux #5,,Valparaiso,30.59,-86.62,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Eglin.htm
B188566F6A,,FL,Pierce Field / Eglin Air Force Aux #2 (FL35),,Niceville,30.58,-86.44,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Eglin.htm
BB79422A69,,FL,Piper-Fuller Airport,,St. Petersburg,27.8,-82.74,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaS.htm
2577405450,,FL,Pitts Aviation Airfield,,Homestead,25.471,-80.534,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_S.htm
D9B9574583,,FL,Port Largo Airport (KYL),,Key Largo,25.09,-80.43,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Keys.htm
F8CE7DB989,,FL,Potter Field / Zellwin Farms Airport,,Zellwood,28.73,-81.64,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
28EA5AEB0C,,FL,Remuda Ranch Airfield / Port of the Islands Airfield,,Naples,25.953,-81.512,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
16E2724FDE,,FL,Richard Bull Airport,,Atlantic Beach,30.34,-81.41,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSE.htm
F630C96D66,,FL,Richmond Naval Air Station,,Richmond Heights,25.62,-80.39,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_S.htm
FFE4AD62D9,,FL,Robinson Airport / Plant City Airpark / Hillsboro Airport (X08),,Seffner,28.01,-82.25,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaS.htm
B1CB606B16,,FL,Rockledge Flypark / Rockledge Airpark (21FA),,Rocklegde,28.298,-80.721,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Daytona.htm
F466A67E42,,FL,Ryan Municipal Airport,,Apopka,28.69,-81.51,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
B95FBB9A86,,FL,Showalter Airpark,,Winter Park,28.6,-81.32,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
50EA72E19E,,FL,Silver Springs Airpark,,Silver Springs,29.22,-82.07,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
766A5446E9,,FL,Sky Road Inn Airfield,,High Springs,29.9,-82.608,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Tallahassee.htm
6B01A83357,,FL,Skyland Airport,,Lakeland,28.05,-81.989,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaN.htm
93938542B2,,FL,Southwest Auxiliary Army Airfield #4,,Fort Ogden,27.05,-81.85,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
E763542E88,,FL,St. Cloud Airfield,,St. Cloud,28.234,-81.284,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoSE.htm
A60774075A,,FL,Stengel Airport,,Gainesville,29.63,-82.38,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSW.htm
2F2915ABFF,,FL,Stump Field Naval Outlying Landing Field / Pensacola Airpark,,Pensacola,30.48,-87.25,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_N.htm
CC4DC18902,,FL,Switzerland Naval Outer Landing Field,,Switzerland,30.05,-81.64,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSE.htm
2CBB841BD7,,FL,Tarkiln Field / Bronson Field Naval Auxiliary Air Station,,Myrtle Grove,30.39,-87.41,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_SW.htm
D694F1CB97,,FL,Taylor Field,,Ocala,29.18,-82.15,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_OrlandoN.htm
FECAF7BB70,,FL,Torii Field,,Trinity,28.14,-82.674,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaN.htm
4F0ACD3DBC,,FL,Trout Creek Naval Outer Landing Field,,Elwood,30,-81.55,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_JaxSE.htm
BE0BCC6CC5,,FL,Trumbo Point Seaplane Base,,Key West,24.56,-81.79,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Keys.htm
32C1CD1AD1,,FL,V Field,,West Pensacola,30.445,-87.308,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
798E4E8F67,,FL,Venetian Causeway Seaplane Base / Viking Airport / Embry-Riddle Seaplane Base,,Miami Beach,25.79,-80.17,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_C.htm
4A1D1E3A83,,FL,Venice Airport / Albee Field / Venice Municipal Airport / Venice State Airport,,Venice,27.1,-82.44,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaS.htm
3D43CE8564,,FL,Wagner Field / Eglin Air Force Aux #1,,Niceville,30.67,-86.35,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Eglin.htm
A65BEFCD7F,,FL,Watson Island Blimp Base,,Watson Island,25.76,-80.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Miami_C.htm
FC2B27A2A6,,FL,Wells Auxiliary Army Airfield #2,,Fort Ogden,27.1,-81.92,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_FtMyers.htm
769B8643F0,,FL,West Pasco Airpark / Tampa Bay Executive Airport (3FD1),,New Port Richey,28.19,-82.627,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaN.htm
494256F4CE,,FL,Withlacoochee Army Airfield,,Lacoochee,28.488,-82.04,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_TampaN.htm
02F58DD10C,,FL,X Field Naval Outlying Landing Field,,Pensacola,30.5,-87.33,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_NW.htm
F8CAC2CF0A,,FL,Y Field Naval Outlying Landing Field / Field 35307,,Pensacola,30.443,-87.28,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_N.htm
489A571777,,FL,Z Field Naval Outlying Landing Field,,Pensacola,30.43,-87.28,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/FL/Airfields_FL_Pensacola_N.htm
E50AD2EC2D,,GA,(Original) Columbus Municipal Airport,,Columbus,32.448,-84.971,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_C.htm
6F9193C530,,GA,Air Corps Advanced Flying School Albany / Turner Field / Turner AFB / Albany NAS,,Albany,31.62,-84.06,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SW.htm
403BF47293,,GA,Albany Field,,Albany,31.556,-84.173,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SW.htm
9C15FDB436,,GA,Ayresport Airport (52GA),,Dawson,31.645,-84.318,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SW.htm
16B386D980,,GA,Babcock Auxiliary Army Airfield #5,,Boykin,31.12,-84.62,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SW.htm
BCE1A7CE7B,,GA,Bainbridge Auxiliary Field #2 / Reynoldsville Field,,Reynoldsville,30.84,-84.79,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SW.htm
1FA6B48A19,,GA,Bellah Field,,Stockbridge,33.55,-84.17,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
EAEFDBF01E,,GA,Bishop Airfield,,Fayetteville,33.446,-84.406,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
00C0DD2851,,GA,Brunswick Municipal Airport (original location),,Brunswick,31.185,-81.48,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
2F1E2BF708,,GA,Camfield Airfield,,McDonough,33.48,-83.97,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_N.htm
1010D70ED0,,GA,City-County Airport / Carrollton Municipal Airport,,Carrollton,33.597,-85.047,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
34454C2EBE,,GA,Cline Ranch Strip (GA81),,Social Circle,33.618,-83.782,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_N.htm
BB16FE6CC9,,GA,Cline Ranch Strip (GA81),,Social Circle,33.618,-83.782,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
D5FD926E8F,,GA,Cobb Airport / Cobb Air Park / South Cobb Airport,,Atlanta,33.869,-84.591,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_N.htm
2602504ADD,,GA,Cole Field / Coles Field (GA88),,Stockbridge,33.637,-84.207,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_N.htm
D99A9B4C95,,GA,Cole Field / Coles Field (GA88),,Stockbridge,33.637,-84.207,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
41A77C4E77,,GA,Commodore Decatur Auxiliary Army Airfield #6 (20J),,Bainbridge,30.916,-84.61,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SW.htm
00EE166201,,GA,Conyers Airport / Styx Airport,,Coners,33.655,-84.02,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_N.htm
639BDF0B6E,,GA,Cumberland Academy Airfield,,Calhoun,34.465,-85.032,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_N.htm
53135171C5,,GA,Cumming Airfield,,Cumming,34.255,-84.205,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_N.htm
293E425355,,GA,Dionne Auxiliary Field,,Waynesboro,33.097,-81.954,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_C.htm
D6355FE1CE,,GA,Edwards Sky-Port / South Fulton Airport / South Fulton Skyport (8A9),,Palmetto,33.538,-84.638,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
46F2DFFC70,,GA,Evans Army Heliport / Evans Army Airfield,,Flemington,31.94,-81.51,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
0E8652B6BD,,GA,Glynco NAS (BQK),,Brunswick,31.245,-81.474,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
DAB956AE84,,GA,Gunn Airfield,,Belmont,33.728,-84.161,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
E4BA964077,,GA,Harris Neck Army Airfield / Harris Neck Outlying Field,,Harris Neck,31.64,-81.27,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
8A65EBE899,,GA,Harris Neck Intermediate Field Site #8,,Harris Neck,31.62,-81.27,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
D6B6859167,,GA,Jaeck Army Stagefield / Jaeck Drop Zone Army Airfield,,Glenvville,31.939,-81.856,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
60874A4E07,,GA,Lake Park Auxiliary Army Airfield #2,,Lake Park,30.67,-83.19,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SW.htm
1474660BD2,,GA,Lakewood Airport,,Atlanta,33.71,-84.394,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_Atlanta_S.htm
F70FC4DD94,,GA,Liberty County Airport (2J2),,Walthoursville,31.785,-81.64,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
AB7696520F,,GA,Little Neck Army Stagefield,,Savannah,32.04,-81.287,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/GA/Airfields_GA_SE.htm
